,Unnamed: 0,age,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,default_no,default_unknown,default_yes,contact_cellular,contact_telephone,poutcome_failure,poutcome_nonexistent,poutcome_success,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,marital_divorced,marital_married,marital_single,marital_unknown,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,loan_no,loan_unknown,loan_yes,housing_no,housing_unknown,housing_yes,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep
9061,9061,0.4320987654320987,0.12008577555396713,0.05263157894736842,0.0,0.4791666666666667,0.7786438035853394,0.5564853556485354,0.05486284289276805,0.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3931,3931,0.3333333333333333,0.04360257326661901,0.05263157894736842,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1757,1757,0.07407407407407407,0.045746962115797006,0.02631578947368421,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9820902289730222,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6490,6490,0.39506172839506176,0.12628067667381462,0.0,0.0,0.33333333333333337,0.3406079501169117,0.15481171548117126,0.16572205849013832,0.512287334593573,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
673,673,0.3703703703703703,0.1138908744341196,0.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9807299931988211,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8825,8825,0.1851851851851852,0.12508934953538242,0.0,0.0,0.3541666666666667,0.7848791893998381,0.4393305439330544,0.058716844253003865,0.10586011342154933,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5076,5076,0.1728395061728395,0.1858470335954253,0.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9807299931988211,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2894,2894,0.3580246913580247,0.010960209673576363,0.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9825436408977556,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8152,8152,0.4691358024691357,0.1896592804384084,0.0,0.3333333333333333,0.08333333333333337,0.19953234606390424,0.7447698744769873,0.01813647698934484,0.22646502835538485,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3039,3039,0.1111111111111111,0.024303073624017155,0.05263157894736842,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.13965087281795513,0.512287334593573,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5409,5409,0.3580246913580247,0.1572551822730522,0.02631578947368421,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6471,6471,0.308641975308642,0.0814867762687634,0.0,0.0,0.33333333333333337,0.3406079501169117,0.15481171548117126,0.16572205849013832,0.512287334593573,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7469,7469,0.19753086419753085,0.06838217774600905,0.0,0.3333333333333333,0.10416666666666674,0.0,0.8117154811715479,0.05667649059170257,0.4257088846880883,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1762,1762,0.4074074074074074,0.07791279485346676,0.0,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9805032872364544,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
249,249,0.2839506172839506,0.04670002382654277,0.0,0.0,0.6875,0.3893219017926697,0.3682008368200835,0.7902969848107007,0.8778827977315693,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8855,8855,0.6666666666666665,0.05432451751250893,0.13157894736842105,0.0,0.3541666666666667,0.7848791893998381,0.4393305439330544,0.05939696214010426,0.10586011342154933,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2931,2931,0.1728395061728395,0.057660233500119125,0.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9814101110859216,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,29,0.07407407407407407,0.021920419347152727,0.0,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9811834051235548,1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4270,4270,0.4074074074074074,0.05289492494639028,0.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9802765812740876,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7448,7448,0.382716049382716,0.06981177031212771,0.02631578947368421,0.3333333333333333,0.10416666666666674,0.0,0.8117154811715479,0.055996372704602115,0.4257088846880883,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3586,3586,0.382716049382716,0.04884441267572075,0.05263157894736842,0.16666666666666666,0.10416666666666674,0.0,0.8117154811715479,0.04330083881206076,0.4257088846880883,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8920,8920,0.08641975308641975,0.17679294734334047,0.0,0.3333333333333333,0.3541666666666667,0.7116134060794934,0.5230125523012552,0.0614373158014056,0.10586011342154933,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
696,696,0.13580246913580246,0.05932809149392423,0.10526315789473684,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9800498753117208,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6858,6858,0.1728395061728395,0.15034548487014535,0.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14327816821582404,0.512287334593573,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9252,9252,0.29629629629629634,0.1417679294734334,0.02631578947368421,0.3333333333333333,0.4791666666666667,1.0,0.0,0.09226932668329177,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6728,6728,0.4074074074074074,0.11246128186800096,0.0,0.16666666666666666,0.33333333333333337,0.269680436476996,0.19246861924686165,0.15075946497392884,0.512287334593573,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
467,467,0.20987654320987653,0.0038122468429830827,0.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750396,0.8597353497164448,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6268,6268,0.19753086419753085,0.09578270192994996,0.0,0.16666666666666666,0.33333333333333337,0.3406079501169117,0.15481171548117126,0.17479029698481074,0.512287334593573,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3605,3605,0.4691358024691357,0.030259709316178218,0.05263157894736842,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
766,766,0.382716049382716,0.0586132952108649,0.05263157894736842,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4314,4314,0.2469135802469136,0.04121991898975458,0.05263157894736842,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9825436408977556,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
3715,3715,0.25925925925925924,0.0026209197045508697,0.15789473684210525,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14327816821582404,0.512287334593573,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7039,7039,0.061728395061728385,0.030736240171551105,0.02631578947368421,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14327816821582404,0.512287334593573,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5374,5374,0.419753086419753,0.214200619490112,0.02631578947368421,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6105,6105,0.19753086419753085,0.0831546342625685,0.05263157894736842,0.0,0.33333333333333337,0.3406079501169117,0.15481171548117126,0.1958739514849241,0.512287334593573,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1059,1059,0.2345679012345679,0.05313319037407672,0.02631578947368421,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750396,0.8597353497164448,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5827,5827,0.4320987654320987,0.15487252799618775,0.02631578947368421,0.16666666666666666,0.6875,0.3893219017926697,0.3682008368200835,0.8063931081387441,0.8778827977315693,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6663,6663,0.16049382716049382,0.14796283059328091,0.0,0.16666666666666666,0.33333333333333337,0.269680436476996,0.19246861924686165,0.15710723192019949,0.512287334593573,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9169,9169,0.5925925925925926,0.0440791041219919,0.02631578947368421,0.5,0.4791666666666667,0.9353078721745832,0.054393305439330415,0.08138744048968488,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8285,8285,0.1728395061728395,0.04026685727900881,0.07894736842105263,0.5,0.33333333333333337,0.4551831644582976,0.6694560669456067,0.0036272953978689626,0.17051039697542336,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2551,2551,0.20987654320987653,0.014534191088873003,0.02631578947368421,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9820902289730222,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
3114,3114,0.4691358024691357,0.07243269001667857,0.02631578947368421,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.16096123328043532,0.512287334593573,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7245,7245,0.04938271604938271,0.11698832499404335,0.02631578947368421,0.0,0.10416666666666674,0.2969602494154273,0.41841004184100417,0.1437315801405577,0.4257088846880883,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5783,5783,0.4814814814814815,0.055277579223254714,0.0,0.0,0.6875,0.6223694466094969,0.43514644351464415,0.9430968034459306,0.8778827977315693,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2745,2745,0.13580246913580246,0.06957350488444126,0.02631578947368421,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9569258671503064,0.8597353497164448,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8388,8388,0.382716049382716,0.04360257326661901,0.0,0.3333333333333333,0.33333333333333337,0.6032735775525992,0.6778242677824264,0.002267059623668105,0.17051039697542336,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8177,8177,0.14814814814814814,0.062425542053847975,0.02631578947368421,0.0,0.08333333333333337,0.19953234606390424,0.7447698744769873,0.017002947177510802,0.22646502835538485,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7904,7904,0.5925925925925926,0.1803669287586371,0.02631578947368421,0.0,0.0,0.08963367108339071,1.0,0.02131036046248017,0.20378071833648195,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9072,9072,0.2469135802469136,0.0407433881343817,0.0,0.0,0.4791666666666667,0.7786438035853394,0.5564853556485354,0.055542960779868505,0.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
5949,5949,0.2222222222222222,0.12580414581844174,0.0,0.0,0.6875,0.3893219017926697,0.3682008368200835,0.7678530945363864,0.8778827977315693,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6897,6897,0.061728395061728385,0.09054086252084824,0.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.13965087281795513,0.512287334593573,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5517,5517,0.3209876543209876,0.3500119132713844,0.15789473684210525,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9823169349353889,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
327,327,0.1728395061728395,0.018584703359542532,0.0,0.16666666666666666,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14894581727499434,0.512287334593573,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3739,3739,0.2469135802469136,0.11007862759113653,0.05263157894736842,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14894581727499434,0.512287334593573,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5007,5007,0.1728395061728395,0.08791994281629735,0.02631578947368421,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9811834051235548,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7839,7839,0.654320987654321,0.030736240171551105,0.0,0.0,0.0,0.08963367108339071,1.0,0.02380412604851509,0.20378071833648195,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6509,6509,0.25925925925925924,0.1317607815106028,0.02631578947368421,0.0,0.33333333333333337,0.3406079501169117,0.15481171548117126,0.16572205849013832,0.512287334593573,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
5604,5604,0.34567901234567905,0.2304026685727901,0.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9818635230106552,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5072,5072,0.12345679012345677,0.13867047891350964,0.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9805032872364544,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5529,5529,0.34567901234567905,0.18942101501072195,0.0,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9825436408977556,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
3997,3997,0.3703703703703703,0.07314748629973791,0.0,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9802765812740876,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3146,3146,0.2839506172839506,0.01405766023350012,0.02631578947368421,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14418499206529134,0.512287334593573,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4791,4791,0.061728395061728385,0.25518227305218016,0.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750396,0.8597353497164448,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3468,3468,0.09876543209876544,0.05885156063855135,0.02631578947368421,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9809566991611882,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4876,4876,0.3209876543209876,0.17703121277102693,0.2894736842105263,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9589662208116074,0.8597353497164448,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7343,7343,0.5308641975308641,0.08601381939480582,0.0,0.0,0.10416666666666674,0.10444271239282443,0.7196652719665269,0.0992972115166629,0.4257088846880883,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7713,7713,0.5061728395061729,0.09340004765308553,0.0,0.0,0.0,0.06936866718627499,0.8786610878661085,0.033325776467921085,0.20378071833648195,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7482,7482,0.4938271604938272,0.035025017869907075,0.0,0.16666666666666666,0.10416666666666674,0.0,0.8117154811715479,0.05644978462933575,0.4257088846880883,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3520,3520,0.19753086419753085,0.03454848701453419,0.0,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9809566991611882,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1559,1559,0.2469135802469136,0.03788420300214439,0.02631578947368421,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9816368170482884,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2418,2418,0.34567901234567905,0.03693114129139861,0.05263157894736842,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9814101110859216,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7674,7674,0.1111111111111111,0.11174648558494164,0.0,0.16666666666666666,0.0,0.06936866718627499,0.8786610878661085,0.0396735434141918,0.20378071833648195,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6651,6651,0.19753086419753085,0.10197760304979747,0.02631578947368421,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.1586941736567672,0.512287334593573,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
698,698,0.3580246913580247,0.012628067667381464,0.02631578947368421,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9809566991611882,1.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3535,3535,0.7283950617283951,0.03192756730998332,0.0,0.3333333333333333,0.4791666666666667,0.7786438035853394,0.5564853556485354,0.05622307866696896,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
